# Decadal averaged CFA, water isotope and layerthickness data for NGRIP
# 
# Columns:
# Age_BP : Age of the middle of the sampling interval in years BP on the GICC05 age scale for NGRIP (see reference)
# Na : Concentration of Na+ ions in (ng/g), measured by continuous flow analysis
# Ca : Concentration of Ca++ ions in (ng/g), measured by continuous flow analysis
# lt : Annual layerthickness in (m) as calculated from the age model (see reference)
# d18O : Water isotopic composition in permille relative to VSMOW (see references)
#
# For age model see:
# Svensson, Anders, K K Andersen, Matthias Bigler, H B Clausen, Dorthe Dahl-Jensen, S M Davies, Sigfus J Johnsen, et al. 2008. “A 60 000 Year Greenland Stratigraphic Ice Core Chronology.” Climate of the Past 4 (1): 47–57. doi:10.5194/cp-4-47-2008.
# 
# For water isotope data see:
# NGRIP members. 2004. “High-Resolution Record of Northern Hemisphere Climate Extending into the Last Interglacial Period.” Nature 431 (7005): 147–51. doi:10.1038/nature02805.
# Gkinis, V, S B Simonsen, S L Buchardt, James W C White, and Bo M Vinther. 2014. “Water Isotope Diffusion Rates from the NorthGRIP Ice Core for the Last 16,000 Years - Glaciological and Paleoclimatic Implications.” Earth and Planetary Science Letters 405 (C). 132–41. doi:10.1016/j.epsl.2014.08.022.
#

Age_BP,Na,Ca,lt,d18O
53235.00000,29.24904,20.62681,0.01970,-38.41250
53245.00000,33.22367,33.56138,0.02250,-39.15000
53255.00000,43.53720,35.66303,0.02060,-39.81750
53265.00000,30.46040,30.99881,0.02000,-39.49250
53275.00000,36.70706,30.80536,0.02000,-39.88000
53285.00000,29.26970,27.67311,0.01980,-39.78250
53295.00000,35.38818,32.47634,0.01940,-36.84750
53305.00000,30.25803,31.26935,0.02280,-38.66000
53315.00000,28.16504,22.06212,0.02070,-36.87250
53325.00000,33.51436,33.35289,0.01730,-39.76750
53335.00000,30.23951,35.11890,0.02260,-39.06750
53345.00000,30.13301,33.37218,0.02130,-39.76600
53355.00000,26.92954,39.85329,0.01970,-40.00750
53365.00000,23.52048,31.93663,0.02160,-38.85500
53375.00000,27.90602,37.30554,0.02050,-39.15250
53385.00000,22.04108,32.51121,0.01900,-38.54750
53395.00000,38.07778,19.84116,0.02250,-38.44000
53405.00000,24.88297,26.48718,0.02070,-39.13200
53415.00000,31.70406,43.09099,0.01800,-38.78667
53425.00000,36.12982,39.55496,0.02060,-39.53000
53435.00000,30.34283,33.78308,0.01860,-37.94500
53445.00000,29.36338,31.01535,0.02050,-38.39500
53455.00000,30.86311,31.33665,0.01790,-39.48500
53465.00000,28.51700,25.98691,0.01840,-38.93000
53475.00000,34.13449,24.74235,0.01950,-38.98250
53485.00000,36.79545,23.62104,0.02330,-38.46600
53495.00000,32.86360,32.72855,0.02040,-39.44000
53505.00000,38.12371,35.28663,0.02160,-38.98500
53515.00000,30.91006,38.41899,0.01990,-38.49750
53525.00000,26.72666,31.86270,0.02240,-38.57800
53535.00000,28.60281,30.14047,0.02160,-39.37500
53545.00000,30.53078,33.98631,0.01910,-37.95500
53555.00000,25.58699,21.50291,0.02290,-37.93750
53565.00000,28.81177,27.19075,0.02000,-38.04750
53575.00000,32.03663,29.40544,0.02210,-37.98200
53585.00000,28.81063,33.31179,0.02050,-38.09000
53595.00000,32.38591,40.28165,0.02120,-40.23000
53605.00000,30.92644,38.69587,0.02050,-39.08250
53615.00000,40.58195,38.32270,0.01790,-40.13250
53625.00000,28.80576,30.53028,0.02200,-37.30750
53635.00000,42.54827,26.17189,0.01730,-40.45000
53645.00000,29.51724,22.99064,0.02110,-39.15000
53655.00000,30.53588,29.74680,0.02100,-39.47000
53665.00000,32.95672,34.73905,0.01660,-38.77250
53675.00000,37.98821,31.18491,0.02120,-40.00500
53685.00000,27.49377,32.92691,0.01860,-37.65667
53695.00000,33.33402,27.34607,0.02040,-40.23200
53705.00000,27.45048,28.16158,0.02190,-39.07500
53715.00000,30.14327,25.54286,0.02110,-38.72000
53725.00000,25.23328,23.36711,0.02010,-37.77250
53735.00000,28.59437,32.20471,0.01910,-39.04000
53745.00000,24.57497,29.07516,0.01740,-37.41667
53755.00000,29.33577,28.57961,0.02160,-38.86600
53765.00000,31.37261,36.32397,0.02020,-38.66750
53775.00000,33.93917,38.26225,0.02130,-38.45750
53785.00000,25.98677,31.97736,0.02260,-38.22400
53795.00000,31.74761,34.01183,0.02050,-38.77000
53805.00000,25.84327,21.89771,0.02030,-37.43250
53815.00000,29.46620,33.57596,0.02270,-37.93750
53825.00000,25.48157,22.47501,0.02320,-37.80000
53835.00000,21.61836,19.41062,0.02180,-36.93000
53845.00000,22.21961,27.02674,0.02360,-37.81400
53855.00000,27.19354,29.52715,0.02000,-37.67750
53865.00000,30.39507,34.33844,0.01920,-39.05000
53875.00000,27.99694,25.29232,0.02030,-37.58000
53885.00000,39.15876,30.80418,0.02130,-39.98000
53895.00000,42.73755,37.60486,0.01760,-38.37000
53905.00000,36.42677,52.21010,0.01660,-39.70667
53915.00000,43.31370,51.04049,0.01790,-41.18750
53925.00000,44.85909,65.56144,0.01780,-41.63000
53935.00000,55.50381,94.65159,0.01910,-41.94750
53945.00000,34.48534,60.33055,0.01580,-40.05333
53955.00000,37.44326,64.70432,0.01490,-41.23000
53965.00000,48.73340,91.46827,0.01510,-42.23000
53975.00000,38.82865,49.13939,0.01830,-39.89250
53985.00000,24.49697,32.67836,0.02110,-38.38500
53995.00000,26.24804,40.98501,0.02140,-38.35750
54005.00000,27.84605,27.42180,0.02370,-38.82400
54015.00000,28.45576,34.78494,0.02040,-38.01750
54025.00000,26.29839,26.75876,0.02370,-38.98800
54035.00000,30.45795,32.11936,0.01910,-38.97500
54045.00000,33.77385,30.84387,0.01970,-38.87000
54055.00000,35.58441,35.65713,0.01920,-38.76667
54065.00000,32.01581,41.56913,0.01850,-38.41250
54075.00000,29.26619,45.52261,0.01890,-39.09500
54085.00000,34.68981,33.03264,0.01910,-38.84500
54095.00000,32.54498,41.24427,0.01980,-38.47000
54105.00000,38.34959,45.01990,0.02340,-40.21250
54115.00000,45.96124,65.38690,0.01600,-41.86000
54125.00000,25.41963,58.53502,0.02270,-37.06750
54135.00000,29.03302,23.90262,0.02560,-36.81600
54145.00000,37.36758,34.82806,0.02260,-38.96400
54155.00000,38.34128,36.16231,0.02090,-39.55750
54165.00000,46.74245,56.73966,0.01930,-40.78250
54175.00000,72.16038,131.66702,0.01510,-43.53000
54185.00000,72.24927,197.62976,0.01250,-44.19000
54195.00000,64.50537,187.50213,0.01380,-41.93333
54205.00000,61.84663,190.69761,0.01190,-41.82000
54215.00000,67.54602,186.36041,0.01420,-41.40333
54225.00000,64.56232,184.84241,0.01190,-43.89667
54235.00000,74.40798,157.48672,0.01390,-42.29000
54245.00000,59.95839,151.07383,0.01100,-43.26333
54255.00000,79.01397,224.34197,0.01220,-43.67000
54265.00000,59.26104,191.27088,0.01390,-42.60667
54275.00000,63.99398,299.62041,0.01330,-41.43000
54285.00000,72.98597,206.72774,0.01410,-42.02500
54295.00000,58.19317,174.09462,0.01310,-43.37000
54305.00000,73.06974,216.68228,0.01320,-42.18333
54315.00000,73.61614,204.52484,0.01300,-42.85500
54325.00000,65.40397,186.51660,0.01290,-41.26667
54335.00000,82.71542,235.11316,0.01120,-44.51500
54345.00000,75.08505,207.84613,0.01210,-42.51000
54355.00000,54.72799,205.60508,0.01160,-42.89333
54365.00000,68.23906,172.06162,0.01180,-42.11000
54375.00000,76.11747,175.14090,0.01150,-43.57500
54385.00000,65.04804,220.92499,0.01140,-43.50667
54395.00000,64.49477,192.11326,0.01090,-41.23000
54405.00000,71.83271,236.83394,0.01020,-41.34000
54415.00000,67.05155,227.61038,0.01270,-43.40333
54425.00000,108.68613,331.37812,0.01090,-44.46500
54435.00000,61.71688,220.48840,0.01180,-43.15500
54445.00000,70.37741,215.37203,0.01230,-44.26333
54455.00000,76.51325,257.81716,0.01070,-42.01500
54465.00000,61.96530,207.59466,0.00930,-42.43500
54475.00000,72.92937,281.37896,0.01020,-41.85000
54485.00000,71.43649,227.91671,0.01140,-43.31500
54495.00000,69.38345,232.38499,0.01180,-44.49000
54505.00000,58.08561,180.50141,0.01080,-41.84000
54515.00000,73.93210,194.24446,0.01040,-42.82000
54525.00000,51.52990,174.86434,0.01350,-42.66333
54535.00000,65.45187,204.11488,0.01190,-41.63333
54545.00000,77.63192,276.23293,0.01110,-42.41500
54555.00000,79.09324,225.89033,0.01110,-41.88500
54565.00000,59.51310,194.63127,0.01350,-42.83667
54575.00000,97.09310,290.69276,0.01100,-43.93500
54585.00000,73.56386,278.32235,0.01000,-41.85000
54595.00000,78.07311,293.03138,0.01070,-43.74000
54605.00000,81.52541,245.48303,0.01290,-42.33333
54615.00000,79.12982,269.99319,0.01070,-40.46500
54625.00000,70.02781,210.70470,0.01160,-42.19500
54635.00000,84.86039,306.85521,0.01210,-43.62500
54645.00000,74.11684,252.34298,0.00940,-41.57500
54655.00000,82.29547,216.76435,0.01130,-41.57667
54665.00000,87.10872,226.97243,0.01000,-44.21500
54675.00000,77.63930,228.46253,0.01080,-43.49000
54685.00000,74.11559,230.32793,0.01070,-41.89000
54695.00000,72.34232,260.82542,0.01140,-43.18500
54705.00000,72.34139,266.51508,0.01090,-42.32500
54715.00000,80.16098,335.11657,0.01060,-41.14500
54725.00000,69.43970,286.64957,0.01280,-40.48667
54735.00000,48.43174,195.27593,0.01430,-39.99333
54745.00000,70.47726,216.24079,0.01180,-42.84500
54755.00000,69.12122,199.67312,0.01310,-43.53667
54765.00000,88.23095,241.01976,0.01140,-42.93000
54775.00000,48.93094,148.03141,0.01290,-41.33000
54785.00000,51.21784,148.75423,0.01210,-40.14000
54795.00000,63.35008,123.01303,0.01290,-43.97667
54805.00000,57.44279,121.24320,0.01310,-40.81500
54815.00000,52.60657,144.18387,0.01150,-41.18667
54825.00000,43.45221,110.69988,0.01230,-40.71500
54835.00000,58.39031,115.58763,0.01270,-42.57667
54845.00000,33.65699,79.83837,0.01440,-39.40667
54855.00000,35.27842,56.43079,0.01830,-38.98667
54865.00000,31.34540,50.29632,0.01570,-38.87000
54875.00000,27.24536,37.52603,0.01430,-36.93000
54885.00000,32.18265,36.87106,0.01580,-38.25333
54895.00000,26.02761,31.83566,0.01590,-36.78750
54905.00000,32.74858,32.08114,0.01880,-37.47667
54915.00000,33.30538,31.68031,0.01610,-38.91750
54925.00000,34.80425,35.72822,0.01950,-38.90667
54935.00000,42.17372,44.38770,0.02000,-39.96750
54945.00000,63.21857,64.33172,0.01420,-40.59667
54955.00000,68.14564,130.24510,0.01250,-43.62000
54965.00000,65.82565,125.26200,0.01250,-42.61500
54975.00000,60.60920,145.78730,0.01360,-42.30000
54985.00000,69.68603,173.50132,0.01270,-42.49000
54995.00000,68.53412,203.84523,0.01150,-43.49000
55005.00000,83.93251,195.34490,0.01200,-42.29000
55015.00000,82.99963,251.88083,0.00910,-42.50000
55025.00000,80.72472,180.66041,0.00940,-43.53500
55035.00000,51.08849,142.18099,0.01110,-41.79000
55045.00000,62.78800,158.70492,0.00990,-43.10500
55055.00000,93.17100,213.89608,0.01100,-44.38500
55065.00000,66.95664,197.27079,0.01060,-43.74500
55075.00000,50.61847,147.66953,0.01000,-40.39500
55085.00000,71.13302,232.78469,0.01050,-41.12667
55095.00000,54.56513,185.48278,0.00900,-41.76000
55105.00000,95.23010,302.03770,0.01010,-43.23000
55115.00000,88.45180,260.05656,0.01120,-44.00000
55125.00000,75.11883,268.38861,0.01080,-42.21000
55135.00000,81.58141,378.63506,0.01100,-41.54500
55145.00000,81.53923,297.29812,0.01140,-42.60500
55155.00000,62.07889,216.20497,0.01090,-41.76000
55165.00000,86.98030,276.45894,0.00820,-44.12000
55175.00000,82.50318,259.81374,0.01000,-43.44000
55185.00000,91.43350,227.35901,0.01060,-43.43500
55195.00000,78.05821,227.63541,0.01120,-41.62500
55205.00000,72.16983,268.19181,0.01020,-42.43000
55215.00000,77.88413,239.31050,0.00920,-43.50500
55225.00000,96.80283,238.13471,0.00960,-44.49500
55235.00000,79.64035,248.53265,0.01060,-43.79500
55245.00000,62.24375,201.24150,0.01140,-42.82333
55255.00000,81.40745,311.24357,0.01070,-43.06000
55265.00000,71.69193,216.88067,0.01160,-42.03500
55275.00000,53.83789,189.07434,0.01180,-40.77000
55285.00000,66.67443,197.00625,0.01120,-40.91667
55295.00000,75.66105,226.85117,0.00990,-41.20500
55305.00000,66.95254,188.41929,0.00940,-41.81000
55315.00000,62.74514,190.71094,0.00940,-40.24000
55325.00000,62.49059,176.73253,0.01090,-41.46667
55335.00000,115.31731,656.44076,0.01030,-40.99500
55345.00000,61.33172,109.78458,0.01310,-42.14000
55355.00000,54.25097,96.21836,0.01560,-41.35667
55365.00000,63.17293,105.12646,0.01300,-42.84667
55375.00000,31.94558,60.93594,0.01490,-39.87000
55385.00000,30.22924,44.35171,0.01640,-39.23000
55395.00000,25.30234,37.41184,0.01780,-37.22750
55405.00000,30.82242,41.78677,0.01620,-38.39667
55415.00000,34.03268,47.69167,0.01630,-40.50333
55425.00000,39.89464,41.08951,0.01720,-38.76750
55435.00000,42.89299,46.88785,0.01520,-38.50667
55445.00000,50.71348,43.78712,0.01580,-39.75000
55455.00000,35.61851,48.49197,0.01460,-39.70000
55465.00000,37.13054,43.98545,0.01710,-39.41667
55475.00000,32.47497,34.94984,0.01770,-38.98750
55485.00000,37.79039,40.91719,0.01620,-38.16000
55495.00000,38.16352,48.86120,0.01610,-39.78000
55505.00000,37.85229,50.13319,0.02060,-40.24750
55515.00000,39.39175,61.89216,0.01780,-38.60000
55525.00000,35.23061,64.05390,0.01340,-39.63667
55535.00000,41.00482,51.14337,0.01430,-39.99000
55545.00000,41.61930,37.65743,0.01640,-40.14000
55555.00000,30.76128,38.19722,0.01750,-38.91333
55565.00000,38.03641,43.97360,0.01760,-39.79250
55575.00000,37.67463,43.66579,0.01780,-40.29000
55585.00000,31.10669,37.07585,0.01920,-39.13500
55595.00000,29.48779,36.01668,0.02160,-38.88600
55605.00000,41.10283,39.25207,0.02030,-39.92000
55615.00000,40.16123,37.37059,0.01900,-40.58667
55625.00000,38.20102,50.58229,0.01930,-38.24750
55635.00000,32.70053,38.07809,0.01650,-37.41500
55645.00000,28.99000,27.95181,0.01970,-39.25667
55655.00000,36.40079,41.14940,0.01900,-39.31750
55665.00000,38.05673,41.11463,0.01790,-38.83000
55675.00000,40.15305,40.92776,0.01960,-38.99750
55685.00000,38.65014,46.59986,0.01810,-38.92000
55695.00000,48.22664,46.29267,0.01450,-40.29333
55705.00000,39.89277,58.78505,0.01690,-38.86750
55715.00000,52.47600,137.51291,0.01270,-38.98000
55725.00000,67.42145,141.46712,0.01240,-41.73000
55735.00000,103.67123,159.63254,0.01100,-42.38000
55745.00000,50.01921,120.27195,0.01480,-39.83667
55755.00000,49.02728,108.17047,0.01230,-40.87500
55765.00000,90.56537,232.77227,0.01190,-42.99333
55775.00000,92.60257,241.20454,0.01320,-45.44000
55785.00000,98.18688,221.65319,0.01370,-43.85333
55795.00000,96.11306,278.11593,0.01190,-44.91000
55805.00000,101.72337,369.44605,0.01160,-42.26333
55815.00000,63.15876,233.13614,0.01180,-40.23000
55825.00000,85.91361,310.05486,0.01140,-41.36000
55835.00000,90.00898,341.64115,0.01160,-42.70667
55845.00000,105.33888,302.91446,0.01000,-44.46000
55855.00000,95.09225,294.72198,0.01140,-42.06500
55865.00000,83.92034,274.76350,0.01090,-44.74500
55875.00000,138.07617,235.60866,0.00940,-45.38000
55885.00000,75.51045,203.80744,0.01070,-41.46000
55895.00000,96.68262,275.58353,0.01190,-42.33667
55905.00000,61.71688,190.77134,0.01060,-42.48000
55915.00000,70.92736,228.13264,0.01100,-41.76500
55925.00000,71.67786,254.67119,0.01180,-42.59000
55935.00000,94.02832,301.41421,0.01010,-44.73000
55945.00000,70.76135,244.38012,0.01130,-43.49333
55955.00000,86.97026,277.98332,0.01130,-41.75000
55965.00000,72.91036,218.01062,0.01120,-42.86000
55975.00000,83.60676,335.08351,0.01200,-42.24500
55985.00000,88.74087,281.43567,0.01030,-42.35333
55995.00000,88.12806,317.96156,0.01130,-42.23500
56005.00000,88.44974,249.61625,0.01080,-43.94000
56015.00000,85.73610,238.45364,0.01130,-43.04500
56025.00000,85.56520,200.65992,0.01170,-42.75000
56035.00000,78.43398,192.85765,0.01250,-42.13000
56045.00000,64.86426,198.19280,0.00930,-42.66500
56055.00000,75.42391,255.47413,0.00990,-41.47000
56065.00000,75.47714,311.45359,0.01060,-41.69500
56075.00000,88.17048,336.39778,0.01020,-40.63500
56085.00000,73.43384,258.29693,0.01150,-42.46000
56095.00000,79.82657,275.56494,0.01100,-42.57000
56105.00000,66.74831,244.37455,0.01240,-41.26000
56115.00000,95.42669,274.48567,0.01150,-42.87000
56125.00000,105.74778,394.43976,0.01280,-43.59667
56135.00000,89.71693,333.62988,0.01000,-43.18500
56145.00000,89.99169,309.89808,0.01120,-42.71500
56155.00000,88.59812,262.31254,0.01040,-43.07500
56165.00000,75.90204,221.55999,0.01080,-41.50000
56175.00000,88.40548,218.72183,0.01020,-43.12500
56185.00000,87.49677,453.11807,0.01220,-40.81000
56195.00000,63.76456,237.92727,0.01060,-40.68500
56205.00000,76.36380,241.66792,0.01300,-41.98000
56215.00000,88.59581,285.48470,0.01080,-43.69000
56225.00000,97.66764,346.57950,0.01090,-43.48500
56235.00000,79.39665,294.27603,0.01290,-43.37000
56245.00000,79.23375,311.17397,0.01260,-42.33667
56255.00000,72.45581,307.87862,0.01160,-41.74500
56265.00000,70.90280,269.47528,0.01330,-41.78000
56275.00000,89.41047,263.52075,0.00940,-42.03000
56285.00000,68.75705,243.75504,0.00950,-41.66000
56295.00000,68.68485,232.51803,0.01060,-41.82000
56305.00000,85.10584,324.09522,0.01110,-42.79500
56315.00000,92.27779,274.54977,0.01170,-43.68500
56325.00000,66.57324,177.80979,0.01290,-43.60333
56335.00000,78.28365,236.56035,0.01090,-42.71000
56345.00000,64.11017,186.99940,0.01280,-40.46667
56355.00000,60.91904,223.41834,0.01250,-39.88000
56365.00000,70.13823,215.80064,0.01340,-43.43333
56375.00000,89.94807,279.48964,0.01130,-43.25000
56385.00000,64.50406,215.17562,0.01390,-41.00667
56395.00000,61.18317,182.93729,0.01470,-42.84667
56405.00000,72.00463,286.64497,0.01400,-41.47000
56415.00000,62.74978,166.81528,0.01220,-41.19500
56425.00000,65.92641,134.85312,0.01300,-41.36667
56435.00000,59.22199,120.36053,0.01230,-40.69000
56445.00000,50.06118,124.71890,0.01200,-41.77667
56455.00000,39.37416,57.71507,0.01300,-40.99500
56465.00000,40.76848,67.20808,0.01360,-41.29333
56475.00000,54.78409,87.58215,0.01170,-42.13000
56485.00000,38.81029,71.80436,0.01490,-39.69000
56495.00000,58.00041,86.22621,0.01410,-41.71667
56505.00000,51.29260,94.73583,0.01340,-41.48667
56515.00000,50.39926,89.80269,0.01520,-40.60333
56525.00000,56.21147,92.38695,0.01470,-41.64333
56535.00000,44.05441,82.84255,0.01380,-41.08667
56545.00000,48.26661,94.82682,0.01560,-41.33667
56555.00000,42.79629,73.89764,0.01140,-39.33000
56565.00000,51.77226,62.26800,0.01570,-41.02667
56575.00000,51.72033,56.03297,0.01260,-40.62000
56585.00000,43.38071,71.00607,0.01340,-39.75000
56595.00000,44.53481,69.53155,0.01440,-40.07333
56605.00000,51.65263,89.42230,0.01720,-40.88750
56615.00000,49.00565,64.09260,0.01820,-41.82667
56625.00000,45.62429,72.07192,0.01600,-39.96333
56635.00000,37.00396,60.46254,0.01720,-39.17000
56645.00000,39.64171,59.67247,0.01600,-40.52000
56655.00000,47.84055,51.60957,0.01710,-39.34333
56665.00000,41.04295,61.32411,0.01470,-39.74333
56675.00000,48.73501,45.45656,0.01600,-40.55500
56685.00000,38.76571,51.44465,0.01590,-39.84667
56695.00000,39.16133,50.44234,0.01640,-39.33667
56705.00000,45.22817,68.59909,0.01700,-40.74000
56715.00000,45.38340,55.74823,0.01500,-40.84000
56725.00000,39.42927,47.46108,0.01780,-39.74250
56735.00000,41.40070,52.66871,0.01790,-39.96750
56745.00000,59.96048,65.06792,0.01460,-40.78667
56755.00000,32.21967,57.05548,0.01510,-39.47333
56765.00000,38.99066,61.05231,0.01550,-39.53667
56775.00000,51.51543,50.04363,0.01430,-39.86667
56785.00000,44.41002,43.24408,0.01410,-41.17000
56795.00000,49.52979,60.74933,0.01280,-41.48000
56805.00000,46.09981,67.67846,0.01530,-40.51333
56815.00000,45.11078,60.25399,0.01710,-41.56333
56825.00000,49.10091,75.55904,0.01320,-41.04667
56835.00000,37.69983,66.86504,0.01600,-39.47667
56845.00000,47.83353,75.56710,0.01330,-40.59333
56855.00000,29.54836,53.19205,0.01670,-39.30333
56865.00000,35.07206,48.55405,0.01540,-41.23333
56875.00000,43.32665,64.83823,0.01330,-40.59667
56885.00000,39.89597,58.18190,0.01390,-39.44667
56895.00000,47.53417,46.88763,0.01590,-40.39000
56905.00000,44.23702,55.60713,0.01520,-40.99000
56915.00000,53.93736,71.03006,0.01420,-41.81667
56925.00000,44.42066,68.21895,0.01460,-40.16667
56935.00000,52.61328,64.33421,0.01570,-40.56000
56945.00000,46.42512,78.77942,0.01380,-40.20000
56955.00000,40.10247,47.51032,0.01530,-39.36000
56965.00000,41.76435,58.24441,0.01400,-39.48500
56975.00000,53.08478,74.30608,0.01410,-40.90667
56985.00000,43.35405,63.77471,0.01530,-41.00000
56995.00000,56.13693,67.28195,0.01460,-42.03667
57005.00000,50.16755,80.57004,0.01470,-40.97333
57015.00000,60.86779,75.16440,0.01510,-42.14667
57025.00000,51.42701,60.82393,0.01640,-41.08750
57035.00000,49.10557,62.37774,0.01720,-40.50000
57045.00000,54.67157,59.15419,0.01440,-39.61667
57055.00000,54.09384,67.27515,0.01720,-41.78667
57065.00000,39.22225,46.68813,0.01530,-39.92333
57075.00000,51.32067,54.03428,0.01630,-40.82750
57085.00000,48.09463,47.56264,0.01600,-40.36333
57095.00000,34.06094,39.06213,0.01280,-39.75500
57105.00000,36.04577,46.61057,0.01340,-41.41333
57115.00000,40.13417,69.46045,0.01380,-39.67333
57125.00000,52.56038,62.37070,0.01390,-41.17667
57135.00000,35.13831,44.64116,0.01740,-39.11333
57145.00000,33.81034,43.99162,0.01560,-39.99000
57155.00000,32.93191,44.72683,0.01320,-40.53667
57165.00000,45.81694,74.93840,0.01490,-41.05333
57175.00000,40.18170,81.93964,0.01510,-40.31667
57185.00000,41.69228,73.61301,0.01600,-40.71333
57195.00000,34.20665,67.36756,0.01680,-40.28667
57205.00000,49.03793,50.61543,0.01570,-40.67750
57215.00000,36.16018,65.18047,0.01590,-41.05667
57225.00000,50.43863,49.10317,0.01470,-39.87000
57235.00000,48.47235,52.40030,0.01490,-40.74000
57245.00000,38.48172,53.78616,0.01400,-40.91000
57255.00000,43.20669,49.00196,0.01630,-39.68750
57265.00000,44.87049,58.04855,0.01460,-40.85000
57275.00000,45.42784,65.22276,0.01440,-40.63500
57285.00000,37.36799,43.05202,0.01450,-38.87667
57295.00000,39.10363,47.04466,0.01690,-38.83000
57305.00000,40.03591,50.13694,0.01420,-40.53000
57315.00000,37.08263,59.65429,0.01570,-39.50667
57325.00000,43.71336,53.95142,0.01530,-39.60667
57335.00000,42.22383,54.88929,0.01430,-39.44000
57345.00000,32.73652,53.52793,0.01510,-40.11000
57355.00000,35.49463,52.50677,0.01430,-40.16667
57365.00000,39.54314,52.25294,0.01570,-40.20000
57375.00000,37.81512,44.58903,0.01610,-39.06667
57385.00000,32.43791,44.24218,0.01440,-40.12667
57395.00000,46.85260,52.49966,0.01620,-39.71333
57405.00000,35.49147,47.69027,0.01510,-39.53000
57415.00000,40.01854,50.81697,0.01620,-39.78000
57425.00000,36.59526,57.00439,0.01570,-38.51333
57435.00000,40.72180,49.39685,0.01560,-41.19500
57445.00000,32.00710,62.77590,0.01550,-39.40333
57455.00000,40.24925,54.04880,0.01520,-39.62000
57465.00000,43.27295,55.89979,0.01550,-38.57333
57475.00000,36.08207,59.12837,0.01610,-38.20667
57485.00000,35.81839,54.95134,0.01340,-40.62000
57495.00000,41.41064,55.55710,0.01530,-39.17333
57505.00000,38.84684,60.17345,0.01610,-39.43333
57515.00000,39.19819,64.65575,0.01410,-39.83667
57525.00000,35.83215,51.01592,0.01720,-40.23667
57535.00000,31.18788,30.26467,0.01590,-38.41333
57545.00000,31.05055,51.65020,0.01880,-37.86250
57555.00000,42.99586,57.73814,0.01770,-38.82500
57565.00000,38.60908,63.93295,0.01700,-39.81333
57575.00000,37.13972,57.60289,0.01770,-40.25000
57585.00000,38.69150,51.19200,0.01790,-38.76333
57595.00000,39.43862,51.00897,0.01750,-38.50750
57605.00000,33.33947,47.36154,0.01890,-38.37000
